sku,product_name,product_description,product_in_stock,max_price_ol,product_price,max_price_gretaer_product_price,product_brand
APP2131,"Apple iPad Pro 10.5 ""Wi-Fi + Cellular 256GB Space Gray",Pro New iPad Wi-Fi + Cellular 256GB,0,1062.81,1062.81,True,Apple
APP2132,"Apple iPad Pro 10.5 ""Wi-Fi + Cellular 256GB Silver",Pro New iPad Wi-Fi + Cellular 256GB,0,1062.81,1062.81,True,Apple
APP2135,"Apple iPad Pro 12.9 ""Wi-Fi 512GB Space Gray",New iPad Pro 12.9 inch Wi-Fi 512GB,1,1263.0,1289.0,False,Apple
APP2133,"Apple iPad Pro 10.5 ""Wi-Fi + Cellular 256GB Gold",Pro New iPad Wi-Fi + Cellular 256GB,0,1062.81,1062.81,True,Apple
APP2134,"Apple iPad Pro 10.5 ""Wi-Fi + Cellular 256GB Oro Rosa",Pro New iPad Wi-Fi + Cellular 256GB,0,1062.81,1062.81,True,Apple
APP2141,"Apple iPad Pro 10.5 ""Wi-Fi + Cellular 512GB Space Gray",Pro New iPad Wi-Fi + Cellular 512GB,0,1282.81,1282.81,True,Apple
APP2136,"Apple iPad Pro 12.9 ""Wi-Fi 512GB Silver",New iPad Pro 12.9 inch Wi-Fi 512GB,0,1292.81,1292.81,True,Apple
APP2137,"Apple iPad Pro 12.9 ""Wi-Fi 512GB Gold",New iPad Pro 512GB Wi-Fi,0,1292.81,1292.81,True,Apple
APP2138,"Apple iPad Pro 12.9 ""Wi-Fi + Cellular 512GB Space Gray",New iPad Pro 512GB Wi-Fi,0,1452.81,1452.81,True,Apple
APP2139,"Apple iPad Pro 12.9 ""Wi-Fi + Cellular 512GB Silver",New iPad Pro 512GB Wi-Fi,0,1452.81,1452.81,True,Apple
APP2140,"Apple iPad Pro 12.9 ""Wi-Fi + Cellular 512GB Gold",Pro New iPad Wi-Fi + Cellular 512GB,0,1452.81,1452.81,True,Apple
APP2142,"Apple iPad Pro 10.5 ""Wi-Fi + Cellular 512GB Silver",Pro New iPad Wi-Fi + Cellular 512GB,0,1254.0,1279.0,False,Apple
APP2143,"Apple iPad Pro 10.5 ""Wi-Fi + Cellular 512GB Gold",Pro New iPad Wi-Fi + Cellular 512GB,0,1282.81,1282.81,True,Apple
APP2146,"Apple iPad Pro 12.9 ""Wi-Fi 64GB Silver",New iPad Pro 12.9 inch 64GB,0,902.81,902.81,True,Apple
APP2144,"Apple iPad Pro 10.5 ""Wi-Fi + Cellular 512GB Oro Rosa",Pro New iPad Wi-Fi + Cellular 512GB,0,1282.81,1282.81,True,Apple
APP2147,"Apple iPad Pro 12.9 ""Wi-Fi 64GB Gold",New iPad Pro 12.9 inch 64GB,0,902.81,902.81,True,Apple
APP2148,"Apple iPad Pro 10.5 ""Wi-Fi 64GB Space Gray",Pro New iPad Wi-Fi 64GB,0,732.81,732.81,True,Apple
APP2149,"Apple iPad Pro 10.5 ""Wi-Fi 64GB Silver",Pro New iPad 64GB Wi-Fi,0,732.81,732.81,True,Apple
APP2150,"Apple iPad Pro 10.5 ""Wi-Fi 64GB Gold",Pro New iPad 64GB Wi-Fi,0,732.81,732.81,True,Apple
APP2151,"Apple iPad Pro 10.5 ""Wi-Fi 64GB Oro Rosa",Pro New iPad 64GB Wi-Fi,0,732.81,732.81,True,Apple
APP2155,"Apple iPad Pro 10.5 ""Wi-Fi + Cellular 64GB Space Gray",Pro New iPad Wi-Fi + Cellular 64GB,1,892.81,892.81,True,Apple
APP2156,"Apple iPad Pro 10.5 ""Wi-Fi + Cellular 64GB Silver",Pro New iPad Wi-Fi + Cellular 64GB,0,892.81,892.81,True,Apple
APP2157,"Apple iPad Pro 10.5 ""Wi-Fi + Cellular 64GB Gold",Pro New iPad Wi-Fi + Cellular 64GB,0,892.81,892.81,True,Apple
APP2158,"Apple iPad Pro 10.5 ""Wi-Fi + Cellular 64GB Oro Rosa",Pro New iPad Wi-Fi + Cellular 64GB,1,892.81,892.81,True,Apple
APP2152,"Apple iPad Pro 12.9 ""Wi-Fi + Cellular 64GB Space Gray",Apple iPad Pro 12.9 inch Wi-Fi + Cellular 64GB Space Gray,0,1062.81,1062.81,True,Apple
APP2153,"Apple iPad Pro 12.9 ""Wi-Fi + Cellular 64GB Silver",Pro New iPad Wi-Fi + Cellular 64GB,0,1062.81,1062.81,True,Apple
APP2154,"Apple iPad Pro 12.9 ""Wi-Fi + Cellular 64GB Gold",New iPad Pro 12.9 inch 64GB,0,1062.81,1062.81,True,Apple
APP2064,"Apple MacBook Retina 12 ""Core m3 12GHz | 8GB RAM | 256GB SSD Space Gray",New MacBook Retina Display 12-inch Core m3 SSD 256GB RAM 8GB 12GHz Space Gray,0,1499.0,1505.59,False,Apple
APP2065,"Apple MacBook Retina 12 ""Core i5 13GHz | 8GB RAM | 512GB SSD Space Gray",New MacBook Retina Display 12-inch Core i5 8GB RAM 512GB SSD 13GHz Space Gray,0,1799.0,1805.59,False,Apple
APP2066,"Apple MacBook Retina 12 ""Core m3 12GHz | 8GB RAM | 256GB SSD Silver",New MacBook Retina display 12-inch Core m3 12GHz 8GB RAM and 256GB SSD Silver,0,1436.59,1505.59,False,Apple
APP2067,"Apple MacBook Retina 12 ""Core i5 13GHz | 8GB RAM | 512GB SSD Silver",New MacBook Retina Display 12-inch Core i5 13GHz 8GB RAM 512GB SSD and Silver,0,1721.59,1805.59,False,Apple
APP2068,"Apple MacBook Retina 12 ""Core m3 12GHz | 8GB RAM | 256GB SSD Gold",New MacBook Retina Display 12-inch Core m3 12GHz 8GB RAM and 256GB SSD Gold,0,1499.0,1505.59,False,Apple
APP2069,"Apple MacBook Retina 12 ""Core i5 13GHz | 8GB RAM | 512GB SSD Gold",New MacBook Retina Display 12-inch Core i5 13GHz 8GB RAM 512GB SSD and Gold,0,1799.0,1805.59,False,Apple
APP2070,"Apple MacBook Retina 12 ""Core m3 12GHz | 8GB RAM | 256GB SSD Rose Gold",New MacBook Retina Display 12-inch Core m3 12GHz 8GB RAM and 256GB SSD Rose Gold,0,1499.0,1505.59,False,Apple
APP2071,"Apple MacBook Retina 12 ""Core i5 13GHz | 8GB RAM | 512GB SSD Rose Gold",New MacBook Retina Display 12-inch Core i5 13GHz 8GB RAM 512GB SSD and Rose Gold,0,1799.0,1805.59,False,Apple
APP2411,"Apple Macbook 12 ""Core i5 13GHz | 16GB | 256GB SSD Space Gray",New MacBook Retina Display 12-inch Core i5 16GB RAM 256GB SSD 13GHz Space Gray,0,1785.0,1859.0,False,Apple
APP2412,"Apple Macbook 12 ""Core i5 13GHz | 8GB | 256GB SSD Space Gray",New MacBook Retina Display 12-inch Core i5 8GB RAM 256GB SSD 13GHz Space Gray,0,1544.59,1619.0,False,Apple
APP2413,"Apple Macbook 12 ""Core i7 14GHz | 16GB | 256GB SSD Space Gray",New MacBook Retina Display 12-inch Core i7 16GB RAM 256GB SSD 14GHz Space Gray,0,1943.59,2039.0,False,Apple
APP2414,"Apple Macbook 12 ""Core i7 14GHz | 8GB | 256GB SSD Space Gray",New MacBook Retina Display 12-inch Core i7 8GB RAM 256GB SSD 14GHz Space Gray,0,1715.59,1799.0,False,Apple
APP2415,"Apple Macbook 12 ""Core m3 12GHz | 16GB | 256GB SSD Space Gray",New MacBook 12-inch Retina display 16GB RAM Core m3 12GHz 256GB SSD Space Gray,0,1675.59,1739.0,False,Apple
APP2416,"Apple Macbook 12 ""Core i5 13GHz | 16GB | 256GB SSD Silver",New MacBook Retina display 12-inch Core i5 13GHz 16GB RAM and 256GB SSD Plata,0,1791.6,1859.0,False,Apple
APP2417,"Apple Macbook 12 ""Core i5 13GHz | 8GB | 256GB SSD Silver",New MacBook Retina display 12-inch Core i5 13GHz 8GB RAM 256GB SSD and Silver,0,1554.0,1619.0,False,Apple
APP2418,"Apple Macbook 12 ""Core i7 14GHz | 16GB | 256GB SSD Silver",New MacBook Retina display 12-inch Core i7 14GHz 16GB RAM 256GB SSD and Silver,0,1943.59,2039.0,False,Apple
APP2419,"Apple Macbook 12 ""Core i7 14GHz | 8GB | 256GB SSD Silver",New MacBook Retina display 12-inch Core i7 8GB RAM and 256GB 14GHz SSD Silver,0,1715.59,1799.0,False,Apple
APP2420,"Apple Macbook 12 ""1.2GHz Core m3 | 16GB | 256GB SSD Silver",New MacBook Retina display 12-inch Core m3 12GHz RAM and 256GB SSD 16GB Silver,0,1658.59,1739.0,False,Apple
APP2431,"Apple Macbook 12 ""Core i7 14GHz | 16GB | 512GB SSD Space Gray",New MacBook Retina Display 12-inch Core i7 16GB RAM 512GB SSD 14GHz Space Gray,0,2136.6,2219.0,False,Apple
APP2432,"Apple Macbook 12 ""Core i7 14GHz | 8GB | 512GB SSD Space Gray",New MacBook Retina Display 12-inch Core i7 8GB RAM 512GB SSD 14GHz Space Gray,0,1886.59,1979.0,False,Apple
APP2433,"Apple Macbook 12 ""Core i5 1.3GHz | 16GB | 512GB SSD Space Gray",New MacBook Retina Display 12-inch Core i5 16GB RAM 512GB SSD 13GHz Space Gray,0,1943.6,2039.0,False,Apple
APP2426,"Apple Macbook 12 ""Core i5 13GHz | 16GB | 256GB SSD Rose Gold",New MacBook Retina Display 12-inch Core i5 13 GHz 16GB RAM and 256GB SSD Rose Gold,0,1772.59,1859.0,False,Apple
APP2427,"Apple Macbook 12 ""Core i5 13GHz | 8GB | 256GB SSD Rose Gold",New MacBook Retina Display 12-inch Core i5 13 GHz 8GB RAM and 256GB SSD Rose Gold,0,1560.6,1619.0,False,Apple
APP2428,"Apple Macbook 12 ""1.2GHz Core m3 | 16GB | 256GB SSD Rose Gold",New MacBook Retina Display 12-inch Core i7 14 GHz RAM and 256GB SSD 16GB Rose Gold,0,1943.59,2039.0,False,Apple
APP2429,"Apple Macbook 12 ""Core i7 14GHz | 8GB | 256GB SSD Rose Gold",New MacBook Retina Display 12-inch Core i7 8GB RAM 14 GHz and 256GB SSD Rose Gold,0,1715.59,1799.0,False,Apple
APP2430,"Apple Macbook 12 ""1.2GHz Core m3 | 16GB | 256GB SSD Rose Gold",New MacBook Retina Display 12-inch Core m3 12GHz 16GB RAM and 256GB SSD Rose Gold,0,1658.59,1739.0,False,Apple
APP2437,"Apple Macbook 12 ""Core i7 14 GHz | 16GB | 512GB SSD Gold",New MacBook Retina Display 12-inch Core i7 14GHz 16GB RAM 512GB SSD and Gold,0,2136.6,2219.0,False,Apple
APP2438,"Apple Macbook 12 ""Core i7 14GHz | 8GB | 512GB SSD Gold",New MacBook Retina Display 12-inch Core i7 8GB RAM and 512GB 14GHz Gold SSD,0,1906.59,1979.0,False,Apple
APP2439,"Apple Macbook 12 ""Core i5 1.3GHz | 16GB | 512GB SSD Gold",New MacBook Retina Display 12-inch Core i5 13GHz 16GB RAM and 512GB SSD Gold,0,1943.59,2039.0,False,Apple
APP2440,"Apple Macbook 12 ""Core i7 14GHz | 16GB | 512GB SSD Rose Gold",New MacBook Retina Display 12-inch Core i7 14GHz 16GB RAM 512GB SSD and Rose Gold,0,2129.0,2219.0,False,Apple
APP2441,"Apple Macbook 12 ""Core i7 14GHz | 8GB | 512GB SSD Rose Gold",New MacBook Retina Display 12-inch Core i7 8GB RAM and 512GB 14GHz SSD Rose Gold,0,1886.59,1979.0,False,Apple
APP2442,"Apple Macbook 12 ""Core i5 1.3GHz | 16GB | 512GB SSD Rose Gold",New MacBook Retina Display 12-inch Core i5 13GHz 16GB RAM and 512GB SSD Rose Gold,0,1957.0,2039.0,False,Apple
APP2421,"Apple Macbook 12 ""Core i5 13GHz | 16GB | 256GB SSD Gold",New MacBook Retina Display 12-inch Core i5 13GHz 16GB RAM and 256GB SSD Gold,0,1791.6,1859.0,False,Apple
APP2422,"Apple Macbook 12 ""Core i5 13GHz | 8GB | 256GB SSD Gold",New MacBook Retina Display 12-inch Core i5 13GHz 8GB RAM 256GB SSD and Gold,0,1560.6,1619.0,False,Apple
APP2423,"Apple Macbook 12 ""Core i7 14GHz | 16GB | 256GB SSD Gold",New MacBook Retina Display 12-inch Core i7 14GHz 16GB RAM 256GB SSD and Gold,0,1963.59,2039.0,False,Apple
APP2424,"Apple Macbook 12 ""Core i7 14GHz | 8GB | 256GB SSD Gold",New MacBook Retina Display 12-inch Core i7 8GB RAM and 256GB 14GHz Gold SSD,0,1733.59,1799.0,False,Apple
APP2425,"Apple Macbook 12 ""1.2GHz Core m3 | 16GB | 256GB SSD Gold",New MacBook Retina Display 12-inch 1.2GHz 16GB Corem3 RAM and 256GB SSD Gold,0,1675.59,1739.0,False,Apple
APP2434,"Apple Macbook 12 ""Core i7 14GHz | 16GB | 512GB SSD Silver",New MacBook Retina Display 12-inch Core i7 14GHz 16GB RAM 512GB SSD and Silver,0,2136.6,2219.0,False,Apple
APP2435,"Apple Macbook 12 ""Core i7 14GHz | 8GB | 512GB SSD Silver",New MacBook Retina Display 12-inch Core i7 8GB RAM and 512GB 14GHz SSD Silver,0,1906.59,1979.0,False,Apple
APP2436,"Apple Macbook 12 ""Core i5 1.3GHz | 16GB | 512GB SSD Silver",New MacBook Retina Display 12-inch Core i5 13GHz 16GB RAM and 512GB SSD Plata,0,1963.59,2039.0,False,Apple
APP2145,"Apple iPad Pro 12.9 ""Wi-Fi 64GB Space Gray",New iPad Pro 12.9 inch Wi-Fi 64GB,0,902.81,902.81,True,Apple
APP2072,"Apple MacBook Air 13 ""Core i5 18GHz | 8GB RAM | 128GB SSD",laptop MacBook Air 13 inch i5 18GHz 8GB RAM and 128GB SSD,1,1099.0,1105.59,False,Apple
APP2253,"Apple MacBook Air 13 ""Core i5 18GHz | 8GB RAM | 256GB SSD",laptop MacBook Air 13 inch i5 18GHz 8GB RAM and 256GB SSD,0,,1349.0,False,Apple
APP2257,"Apple MacBook Air 13 ""Core i7 22GHz | 8GB | 256GB SSD",laptop MacBook Air 13 inch with 8GB RAM 22GHz i7 and 256GB SSD,0,,1779.0,False,Apple
APP2258,"Apple MacBook Air 13 ""Core i5 18GHz | 8GB | 256GB SSD",laptop MacBook Air 13 inch i5 18GHz 8GB RAM and 256GB SSD,0,,1599.0,False,Apple
APP2259,"Apple MacBook Air 13 ""Core i7 22GHz | 8GB | 512GB SSD",laptop MacBook Air 13 inch i7 22GHz 8GB RAM and 512GB SSD,0,,2029.0,False,Apple
APP2260,"Apple MacBook Air 13 ""Core i5 18GHz | 8GB | 512GB SSD",laptop MacBook Air 13 inch i5 18GHz 8GB RAM and 512GB SSD,0,,1849.0,False,Apple
APP2099,Apple iPhone Leather Case Cover 7 Pink Geranium,ultrathin leather case and microfiber premium for iPhone 7,0,55.0,55.0,False,Apple
APP2100,Apple Leather Case iPhone Case Sunflower 8/7,ultrathin leather case and microfiber premium for iPhone 8/7,0,55.0,55.0,False,Apple
APP2101,Leather Case Cover Apple iPhone 7 Plus Pink Geranium,ultrathin leather case and microfiber premium for iPhone 7 Plus,0,59.0,59.0,False,Apple
SNN0061,Sonnet Presto 10GbE PCIe Card RJ-45,PCIe card with 2 RJ-45 10GBase-T ports for Mac and PC,0,434.99,482.79,False,Sonnet
APP2102,Apple Leather Case Cover Sunflower iPhone 7 Plus,ultrathin leather case and microfiber premium for iPhone 7 Plus,0,59.0,59.0,False,Apple
APP2092,Apple Magic Spanish Keyboard Keypad Bluetooth Mac,Apple Keyboard Magic Keyboard with Bluetooth connection and ultrathin design keypad for Mac,1,149.0,149.0,False,Apple
APP2103,Apple Correa Sport 38mm Blue Haze,Durable and flexible strap sports lockable clip Apple Watch 38mm,0,59.0,59.0,False,Apple
APP2104,Apple Correa 38mm Deportiva Rosa Flamenco,Durable and flexible strap sports lockable clip Apple Watch 38mm,0,59.0,59.0,False,Apple
APP2105,Apple Correa 38mm Sports Amarillo Polen,Durable and flexible strap sports lockable clip Apple Watch 38mm,0,59.0,59.0,False,Apple
APP2106,Apple Correa 42mm Sports Blue Haze,Durable and flexible strap sports with clip closure Apple Watch 42 mm,0,59.0,59.0,False,Apple
GTE0099,G-Technology G-DRIVE HDD 7200rpm 4TB Thunderbolt 3 and USB-C,Hard disk with 2 USB 3 and Thunderbolt connections-C for Mac and PC,0,392.79,423.99,False,G-Technology
APP2107,Apple Correa 42mm Deportiva Rosa Flamenco,Durable and flexible strap sports with clip closure Apple Watch 42 mm,0,59.0,59.0,False,Apple
APP2108,Apple Correa 42mm Sports Amarillo Polen,Durable and flexible strap sports with clip closure Apple Watch 42 mm,0,59.0,59.0,False,Apple
APP2109,Apple Nike Sport Strap 38mm Purple Pearl / Clear PÌ¼rpura,Durable and flexible strap sports with clip closure Apple Watch 38 mm,0,59.0,59.0,False,Apple
APP2111,Apple Nike Sport Strap 38mm orbit Blue / Gamma,Durable and flexible strap sports with clip closure Apple Watch 38 mm,0,59.0,59.0,False,Apple
APP2112,Apple Nike Sport Strap 38mm Obsidian / Black,Durable and flexible strap sports with clip closure Apple Watch 38 mm,0,59.0,59.0,False,Apple
GTE0103,G-Technology G-RAID 8TB RAID Hard Drive USB 3 and Thunderbolt-C,8TB RAID disk with 2 bays and removable disks USB connection Thunderbolt-C 3 and 3.1 for Mac and PC,1,679.79,683.99,False,G-Technology
APP2113,Apple Correa 42mm Violet Pearl Sport / Fog PÌ¼rpura,Durable and flexible strap sports with clip closure Apple Watch 42 mm,0,,59.0,False,Apple
APP2114,Apple Nike Sport Strap 42mm Lila / White,Durable and flexible strap sports with clip closure Apple Watch 42 mm,0,,59.0,False,Apple
APP2115,Apple Nike Sport Strap 42mm orbit Blue / Gamma,Durable and flexible strap sports with clip closure Apple Watch 42 mm,0,59.0,59.0,False,Apple
APP2116,Apple Nike Sport Strap 42mm Obsidian / Black,Durable and flexible strap sports with clip closure Apple Watch 42 mm,1,59.0,59.0,False,Apple
GTE0108,G-Technology G-DRIVE External Hard Drive 4TB USB-C 5400Rpm,Hard Drive 4TB USB-C connection (cable included) for Mac and PC.,1,212.79,215.99,False,G-Technology
GTE0109,G-Technology 8TB G-DRIVE External Hard Drive USB-C 5400Rpm,Hard Drive 8TB USB-C connection (cable included) for Mac and PC,1,,371.99,False,G-Technology
GTE0110,G-Technology G-DRIVE External Hard Drive 10TB USB-C 5400Rpm,10TB Hard Drive USB-C connection (cable included) for Mac and PC,0,489.98,489.98,True,G-Technology
GTE0100,G-Technology G-DRIVE HDD 6TB 7200rpm Thunderbolt 3 and USB-C,6TB hard drive with 2 USB 3 and Thunderbolt connections-C for Mac and PC.,1,519.99,519.99,True,G-Technology
GTE0101,G-Technology G-DRIVE HDD 7200rpm 8TB Thunderbolt 3 and USB-C,Hard Disk Thunderbolt 8TB with 2 connections 3 and USB-C for Mac and PC,1,527.79,579.99,False,G-Technology
GTE0102,G-Technology G-DRIVE HDD 10TB 7200rpm Thunderbolt 3 and USB-C,10TB Hard disk with 2 USB 3 and Thunderbolt connections-C for Mac and PC,1,631.79,683.99,False,G-Technology
GTE0104,G-Technology G-RAID Thunderbolt Hard Drive 12TB RAID 3 and USB-C,12TB RAID disk with 2 bays and removable disks USB connection Thunderbolt-C 3 and 3.1 for Mac and PC,0,869.99,869.99,True,G-Technology
GTE0105,G-Technology G-RAID Thunderbolt Hard Drive 16TB RAID 3 and USB-C,16TB RAID disk with 2 bays and removable disks USB connection Thunderbolt-C 3 and 3.1 for Mac and PC,1,1007.79,1047.99,False,G-Technology
GTE0106,G-Technology G-RAID Thunderbolt Hard Drive 20TB RAID 3 and USB-C,20TB RAID disk with 2 bays and removable disks USB connection Thunderbolt-C 3 and 3.1 for Mac and PC,0,1649.99,1649.99,True,G-Technology
GTE0107,G-Technology G-RAID Thunderbolt Hard Drive 24TB RAID 3 and USB-C,24TB RAID disk with 2 bays and removable disks USB connection Thunderbolt-C 3 and 3.1 for Mac and PC,0,1387.79,1633.99,False,G-Technology
APP2205,"Apple iMac 21.5 ""Core i7 4K Retina 36Ghz | 32GB | 512GB SSD",PC 215 inch iMac RAM 32GB SSD with 512GB PCle,0,2904.59,3019.0,False,Apple
APP2199,"Apple iMac 21.5 ""Core i7 4K Retina 36Ghz | 32GB | 256GB SSD",PC 215 inch iMac RAM 32GB SSD with 256GB PCle,0,2674.59,2779.0,False,Apple
APP2209,"Apple iMac 21.5 ""Core i7 4K Retina 36Ghz | 16GB | 1TB SSD",PC 215 inch iMac RAM 16GB SSD 1TB PCle,0,2904.59,3019.0,False,Apple
APP2203,"Apple iMac 21.5 ""Core i7 4K Retina 36Ghz | 16GB | 512GB SSD",IMac desktop computer 215 with 512GB RAM 16GB inch Fusion PCle,0,2443.6,2539.0,False,Apple
APP2088,"Apple iMac 215 ""Core i5 3.4Ghz 4K Retina | 8GB RAM | 1TB Fusion",IMac desktop computer 215 inch 8GB RAM 1TB Fusion,1,1699.0,1705.59,False,Apple
APP2239,"Apple iMac 21.5 ""Core i5 3.4GHz 4K Retina | 16GB | 1TB Fusion",PC 215 inch iMac RAM 16GB 1TB Fusion,0,1867.6,1939.0,False,Apple
APP2241,"Apple iMac 21.5 ""Core i5 3.4GHz 4K Retina | 32GB | 1TB Fusion",PC 215 inch iMac RAM 32GB 1TB Fusion,0,2328.59,2419.0,False,Apple
APP2242,"Apple iMac 21.5 ""Core i7 4K Retina 36Ghz | 8GB | 1TB Fusion",IMac desktop computer 215 inch 8GB RAM 1TB Fusion,0,1867.6,1939.0,False,Apple
APP2202,"Apple iMac 21.5 ""Core i5 34GHz 4K Retina | 8GB | 256GB SSD",PC 215 inch iMac with 8GB RAM 256GB SSD PCle,0,1752.59,1819.0,False,Apple
APP2208,"Apple iMac 21.5 ""Core i5 3.4GHz 4K Retina | 8GB | 512GB SSD",PC 215 inch iMac with 8GB RAM 512GB SSD PCle,0,1983.59,2059.0,False,Apple
APP2214,"Apple iMac 21.5 ""Core i5 3.4GHz 4K Retina | 8GB | 1TB SSD",IMac desktop computer 215 inch 8GB RAM 1TB SSD PCle,0,2443.6,2539.0,False,Apple
APP2240,"Apple iMac 21.5 ""Core i7 4K Retina 36GHz | 16GB | 1TB Fusion",PC 215 inch iMac RAM 16GB 1TB Fusion,0,2098.6,2179.0,False,Apple
APP2243,"Apple iMac 21.5 ""4K RetinaCore i7 36GHz | 32GB | 1TB Fusion",PC 215 inch iMac RAM 32GB 1TB Fusion,0,2559.59,2659.0,False,Apple
APP2198,"Apple iMac 21.5 ""Core i5 34GHz 4K Retina | 16GB | 256GB SSD",PC 215 inch iMac RAM 16GB SSD with 256GB PCle,0,1983.59,2059.0,False,Apple
APP2204,"Apple iMac 21.5 ""Core i5 34GHz 4K Retina | 16GB | 512GB SSD",PC 215 inch iMac RAM 16GB SSD with 512GB PCle,0,2213.59,2299.0,False,Apple
APP2210,"Apple iMac 21.5 ""Core i5 34GHz 4K Retina | 16GB | 1TB SSD",PC 215 inch iMac RAM 16GB SSD 1TB PCIe,0,2674.59,2779.0,False,Apple
APP2200,"Apple iMac 21.5 ""Core i5 34GHz 4K Retina | 32GB | 256GB SSD",PC 215 inch iMac RAM 32GB SSD with 256GB PCle,0,2443.6,2539.0,False,Apple
APP2206,"Apple iMac 21.5 ""Core i5 3.4GHz 4K Retina | 32GB | 512GB SSD",PC 215 inch iMac RAM 32GB SSD with 512GB PCle,0,2674.59,2779.0,False,Apple
APP2212,"Apple iMac 21.5 ""Core i5 34GHz 4K Retina | 32GB | 1TB SSD",PC 215 inch iMac RAM 32GB SSD 1TB PCle,0,3135.59,3259.0,False,Apple
APP2201,"Apple iMac 21.5 ""Core i7 4K Retina 36GHz | 8GB | 256GB SSD",PC 215 inch iMac with 8GB RAM 256GB SSD PCle,0,1983.59,2059.0,False,Apple
APP2207,"Apple iMac 21.5 ""Core i7 4K Retina 36Ghz | 8GB | 512GB SSD",PC 215 inch iMac with 8GB RAM 512GB SSD PCle,0,2213.59,2299.0,False,Apple
APP2213,"Apple iMac 21.5 ""Core i7 4K Retina 36GHz | 8GB | 1TB SSD",IMac desktop computer 215 inch 8GB RAM 1TB SSD PCle,0,2674.59,2779.0,False,Apple
APP2197,"Apple iMac 21.5 ""Core i7 4K Retina 36GHz | 16GB | 256GB SSD",PC 215 inch iMac RAM 16GB SSD with 256GB PCle,0,2213.59,2299.0,False,Apple
APP2211,"Apple iMac 21.5 ""Core i7 4K Retina 36Ghz | 32GB | 1TB SSD",PC 215 inch iMac RAM 32GB SSD 1TB PCle,0,3365.59,3499.0,False,Apple
APP2087,"Apple iMac 215 ""Core i5 30GHz 4K Retina | 8GB RAM | 1TB","IMac desktop computer 215 inch 8GB RAM 1TB 5,400rpm",1,1499.0,1505.59,False,Apple
APP2238,"Apple iMac 21.5 ""Core i5 30GHz 4K Retina | 16GB | 1TB HDD","IMac desktop computer 215 inch 8GB RAM 1TB 5,400rpm",0,1739.0,1739.0,False,Apple
APP2192,"Apple iMac 21.5 ""Core i5 30GHz 4K Retina | 8GB | 1TB Fusion",IMac desktop computer 215 inch 8GB RAM 1TB Fusion,0,1560.6,1619.0,False,Apple
APP2194,"Apple iMac 21.5 ""Core i5 3.0GHz 4K Retina | 8GB | 256GB SSD",PC 215 inch iMac with 8GB RAM 256GB SSD PCle,0,1675.59,1739.0,False,Apple
APP2196,"Apple iMac 21.5 ""Core i5 30GHz 4K Retina | 8GB | 512GB SSD",PC 215 inch iMac with 8GB RAM 512GB SSD PCle,0,1906.59,1979.0,False,Apple
APP2191,"Apple iMac 21.5 ""Core i5 30GHz 4K Retina | 16GB | 1TB Fusion",PC 215 inch iMac RAM 16GB 1TB Fusion,0,1791.6,1859.0,False,Apple
APP2193,"Apple iMac 21.5 ""Core i5 30GHz 4K Retina | 16GB | 256GB SSD",PC 215 inch iMac RAM 16GB SSD with 256GB PCle,0,1906.59,1979.0,False,Apple
APP2195,"Apple iMac 21.5 ""Core i5 30GHz 4K Retina | 16GB | 512GB SSD",PC 215 inch iMac RAM 16GB SSD with 512GB PCle,0,2136.6,2219.0,False,Apple
APP2252,"Apple MacBook Air 13 ""Core i7 22GHz | 8GB RAM | 256GB SSD",laptop MacBook Air 13 inch i7 22GHz 8GB RAM and 256GB SSD,1,1474.59,1529.0,False,Apple
APP2254,"Apple MacBook Air 13 ""Core i7 22GHz | 8GB RAM | 512GB SSD",laptop MacBook Air 13 inch i7 22GHz 8GB RAM and 512GB SSD,0,1717.4,1779.0,False,Apple
APP2255,"Apple MacBook Air 13 ""Core i5 18GHz | 8GB RAM | 512GB SSD",laptop MacBook Air 13 inch i5 18GHz 8GB RAM and 512GB SSD,0,1541.59,1599.0,False,Apple
APP2256,"Apple MacBook Air 13 ""Core i7 22GHz | 8GB RAM | 128GB SSD",laptop MacBook Air 13 inch i7 22GHz 8GB RAM and 128GB SSD,0,1234.59,1279.0,False,Apple
APP2073,"Apple MacBook Air 13 ""Core i5 18GHz | 8GB RAM | 256GB SSD",laptop MacBook Air 13 inch i5 18GHz 8GB RAM and 256GB SSD,1,1294.59,1355.59,False,Apple
OWC0224,Mac OWC RAM memory 4GB SO-DIMM DDR4 2400MHz,4GB RAM memory 27 inch iMac 5K Retina Mid 2017,1,53.99,60.99,False,OWC
OWC0225,8GB RAM memory Mac OWC SO-DIMM DDR4 2400MHz,8GB RAM memory 27 inch iMac 5K Retina Mid 2017,1,119.99,119.99,False,OWC
OWC0226,Mac OWC memory RAM 16GB DDR4 2400MHz SO-DIMM,RAM 16GB memory 27 inch iMac 5K Retina Mid 2017.,1,219.99,219.99,False,OWC
OWC0220-2,Mac OWC memory RAM 32GB (2x16GB) SO-DIMM DDR4 2400MHz,RAM 32GB (2x16GB) for 27-inch iMac 5K Retina Mid 2017.,1,438.99,439.98,False,OWC
OWC0220-4,Mac memory OWC RAM 64GB (4x16GB) SO-DIMM DDR4 2400MHz,RAM 64GB (4x16GB) for 27-inch iMac 5K Retina Mid 2017,1,878.99,879.96,False,OWC
